employee_id,first_name,last_name,gender,age,department_id,job_title,employment_type,experience_years,joining_date,salary,bonus,manager_id,location,country,performance,training_hours,manager_rating,project_count,certification_count,status,readiness_score,leadership_score,technical_score,business_score,skill_gap_score,promotion_probability,attrition_probability,engagement_score,promotion_target,attrition_target,learning_priority
EMP00102,Ruth,Benjamin,Male,35,D007,Firefighter,Full-Time,11.0,2018-07-04,115828.28,12369.28,EMP00092,Victoriamouth,Montserrat,3.2,70,3.4,8,4,Exited,67.66,58.53,80.69,65.19,36.92,63.1,95.75,1.4,0,1,Medium
EMP00103,Heather,Lane,Male,34,D011,"Engineer, electronics",Full-Time,15.0,2023-08-17,126127.81,10312.91,EMP00093,Marietown,Canada,4.2,110,4.4,5,0,Active,91.57,93.48,69.75,57.24,13.98,92.53,31.37,3.2,1,0,Low
EMP00104,Kristopher,Arellano,Male,31,D008,Special effects artist,Full-Time,14.3,2023-10-18,83240.09,9071.78,EMP00094,South Jacobfurt,Solomon Islands,4.2,93,4.7,6,2,Active,86.41,100.0,75.65,60.74,13.34,93.21,8.98,3.6,1,0,High
EMP00105,Katelyn,Barnes,Male,27,D004,"Teacher, special educational needs",Full-Time,4.3,2022-10-21,68386.97,11269.02,EMP00095,Harringtonside,Cape Verde,3.1,107,3.9,1,1,Active,62.33,77.97,85.26,52.54,42.63,70.15,6.67,4.6,0,0,Medium
EMP00106,Kevin,Reyes,Prefer not to say,35,D010,Marine scientist,Full-Time,11.8,2022-07-08,107017.37,1304.28,EMP00096,Andersonbury,New Zealand,5.0,49,5.0,12,0,Active,79.7,71.1,89.69,66.45,30.07,75.4,32.34,3.7,1,0,Low
EMP00107,Jason,Mcfarland,Male,32,D007,Soil scientist,Full-Time,11.5,2019-10-31,107152.31,4304.71,EMP00097,South Daniellechester,Bosnia and Herzegovina,3.1,17,2.9,2,4,Exited,59.62,66.27,59.56,86.51,37.45,62.94,71.87,1.9,0,1,Low
EMP00108,Danielle,Trevino,Female,38,D009,Press sub,Full-Time,17.8,2022-01-17,123668.53,5147.08,EMP00098,Seanhaven,Bahamas,3.7,88,3.7,5,0,Active,92.57,84.94,86.64,79.18,0.0,88.75,20.64,4.9,1,0,Medium
EMP00109,Stephanie,Thomas,Male,44,D007,Fitness centre manager,Part-Time,17.4,2022-06-14,108165.51,20160.91,EMP00099,South Heidi,Saint Barthelemy,4.1,21,5.0,8,4,Active,73.66,95.26,72.29,91.03,27.82,84.46,23.32,3.1,1,0,Medium
EMP00110,James,Chambers,Female,41,D010,Broadcast journalist,Full-Time,13.3,2017-01-01,114318.78,21750.17,EMP00100,Danielton,Tuvalu,3.8,31,3.8,8,1,Active,68.24,83.17,47.62,65.11,31.87,75.71,13.26,4.9,1,0,Medium
EMP00111,Allen,Cline,Female,32,D009,"Psychologist, forensic",Full-Time,10.6,2021-10-11,72257.61,11714.25,EMP00101,Coryfurt,Mayotte,3.9,114,3.8,9,4,Active,85.62,70.93,72.74,70.02,15.05,78.28,12.29,3.5,1,0,Low
EMP00112,Kenneth,Cannon,Female,39,D015,"Social research officer, government",Full-Time,15.4,2019-06-21,137665.93,8329.8,EMP00102,Gibsonfurt,Tunisia,2.7,85,3.7,13,0,Active,69.07,89.33,47.0,68.79,37.46,79.2,20.71,4.4,1,0,Medium
EMP00113,Jamie,Christensen,Female,43,D005,Counsellor,Full-Time,18.8,2022-07-17,126613.17,14876.35,EMP00103,Obrienshire,Armenia,5.0,46,5.0,14,1,Active,90.81,100.0,69.56,46.24,15.18,95.41,34.41,4.3,1,0,High
EMP00114,Maria,Liu,Male,38,D016,"Journalist, newspaper",Full-Time,10.8,2024-02-11,94528.19,5752.5,EMP00104,Lake David,Kazakhstan,2.3,63,2.6,6,4,Active,50.89,55.41,62.47,77.11,50.34,53.15,37.86,3.6,0,0,Medium
EMP00115,Erin,Dawson,Male,45,D009,Naval architect,Contract,18.8,2019-01-27,141920.36,21574.93,EMP00105,West Monica,Kiribati,3.2,43,2.7,2,2,Active,81.77,79.58,80.23,58.8,20.91,80.67,34.61,3.9,1,0,Medium
EMP00116,Carl,White,Female,27,D002,Armed forces training and education officer,Full-Time,7.5,2024-01-31,105871.54,9322.31,EMP00106,Mendozamouth,Mauritius,3.5,62,4.5,2,4,Active,57.43,73.93,58.67,65.12,38.91,65.68,25.44,3.2,0,0,Low
EMP00117,Shaun,Duffy,Non-Binary,38,D003,Community education officer,Full-Time,14.4,2017-05-09,120956.31,20672.45,EMP00107,New Robertmouth,Trinidad and Tobago,3.3,62,2.8,10,4,Exited,73.19,51.26,83.28,77.09,18.76,62.23,74.84,1.7,0,1,Low
EMP00118,David,Singh,Female,39,D012,Tourism officer,Full-Time,14.9,2020-07-24,103833.15,10210.12,EMP00108,Kimberlyshire,Holy See (Vatican City State),3.6,9,4.0,10,4,Exited,62.61,78.56,66.68,60.6,30.91,70.59,99.0,1.2,0,1,Medium
EMP00119,Shirley,Park,Female,40,D004,Volunteer coordinator,Full-Time,18.6,2019-12-27,130276.05,22353.21,EMP00109,Port Davidport,Tuvalu,2.2,16,1.6,13,0,Exited,57.25,62.27,73.87,18.69,47.41,59.76,96.63,2.5,0,1,Medium
EMP00120,Dorothy,Austin,Male,22,D012,Television production assistant,Full-Time,5.9,2022-12-13,56339.84,10431.71,EMP00110,Josephtown,Paraguay,2.8,71,3.4,7,1,Active,55.09,52.9,62.52,77.38,47.74,54.0,23.77,3.3,0,0,Medium
EMP00121,Alex,Silva,Prefer not to say,36,D005,Clinical psychologist,Part-Time,17.3,2019-03-31,104561.08,17110.48,EMP00111,New Janet,Madagascar,4.2,36,4.6,5,2,Active,82.92,96.9,71.65,80.87,19.81,89.91,7.08,3.4,1,0,High
EMP00122,Carla,Lewis,Female,42,D001,Podiatrist,Full-Time,20.3,2018-01-19,104237.2,7906.43,EMP00112,Rachelborough,Yemen,2.9,58,3.2,12,3,Active,77.75,75.95,73.6,64.32,23.97,76.85,10.0,3.0,1,0,Medium
EMP00123,Matthew,Cohen,Female,34,D017,"Conservation officer, nature",Full-Time,17.9,2018-07-03,131812.95,14478.14,EMP00113,South Mary,Singapore,3.8,70,2.9,11,3,Active,92.37,70.47,48.62,65.37,7.39,81.42,16.8,4.8,1,0,Medium
EMP00124,Nicholas,Adams,Male,31,D016,"Geneticist, molecular",Full-Time,11.5,2017-07-08,86630.22,10770.55,EMP00114,Powellview,Gibraltar,2.9,82,2.7,1,2,Exited,75.91,36.64,44.18,39.72,19.62,56.27,91.18,2.6,0,1,Medium
EMP00125,Kevin,Taylor,Female,35,D020,Photographer,Full-Time,12.1,2020-09-22,114765.26,4605.82,EMP00115,East Emilyfurt,New Zealand,4.3,43,3.6,4,1,Exited,76.37,55.44,74.74,47.95,20.45,65.9,97.06,2.8,0,1,Low
EMP00126,Christine,Anderson,Male,33,D004,Toxicologist,Full-Time,9.6,2019-02-07,93050.18,16004.24,EMP00116,Adamsside,Spain,4.3,59,3.8,1,0,Exited,76.55,62.8,82.5,76.0,22.76,69.67,81.01,1.5,0,1,Low
EMP00127,Samantha,Rodriguez,Male,36,D015,Information officer,Full-Time,13.2,2021-06-26,74497.35,7524.93,EMP00117,Randallshire,Niue,2.9,27,2.9,4,3,Exited,57.17,67.27,85.7,76.36,42.33,62.22,81.52,2.0,0,1,Low
EMP00128,Cynthia,Kim,Male,46,D010,"Psychotherapist, dance movement",Full-Time,23.1,2016-10-28,127364.3,7978.74,EMP00118,Morrisontown,Netherlands Antilles,5.0,33,5.0,2,2,Active,100.0,94.86,56.02,68.31,0.0,97.43,36.19,3.4,1,0,Medium
EMP00129,Brittney,Patton,Male,32,D003,"Pharmacist, community",Full-Time,7.3,2022-06-07,83281.87,13113.59,EMP00119,Holmesbury,Belize,4.9,65,5.0,13,1,Active,74.85,93.04,81.05,51.22,14.42,83.95,22.75,3.2,1,0,High
EMP00130,Erin,Watson,Female,37,D008,Dispensing optician,Full-Time,14.5,2018-06-26,126013.39,20234.83,EMP00120,West Davidbury,Philippines,3.3,53,4.0,1,2,Exited,69.67,75.79,91.69,60.89,33.26,72.73,94.28,1.1,0,1,Low
EMP00131,Tiffany,Smith,Female,38,D013,"Therapist, drama",Full-Time,17.5,2021-10-12,111578.83,9446.29,EMP00121,Breannaport,Nicaragua,3.5,11,3.9,6,3,Active,68.16,75.41,68.4,51.45,34.45,71.79,30.83,4.2,0,0,Medium
EMP00132,Vincent,Hernandez,Male,27,D002,"Engineer, building services",Full-Time,2.5,2024-03-31,97261.77,18161.29,EMP00122,Lake Juanport,China,4.6,38,5.0,7,1,Active,59.63,78.62,87.88,82.36,41.11,69.12,12.68,4.8,0,0,High
EMP00133,Michael,Gonzalez,Female,26,D007,"Nurse, learning disability",Full-Time,3.6,2024-08-09,102280.57,7851.76,EMP00123,Stevenburgh,Malaysia,3.9,43,4.1,4,1,Active,52.32,79.37,59.56,54.19,52.65,65.84,14.69,3.5,0,0,Medium
EMP00134,Jonathan,Orozco,Male,42,D002,Software engineer,Full-Time,20.8,2016-12-23,111786.12,16196.94,EMP00124,Brownberg,Namibia,3.8,11,4.3,14,3,Active,81.15,100.0,67.15,82.47,21.89,90.58,24.12,3.0,1,0,Medium
EMP00135,Thomas,Murray,Female,33,D011,Herpetologist,Full-Time,16.1,2022-03-28,110805.59,16605.92,EMP00125,Kevinmouth,Peru,4.5,98,5.0,10,0,Active,89.8,100.0,75.27,64.07,15.09,94.9,22.61,4.3,1,0,Medium
EMP00136,Lauren,Riggs,Female,43,D005,"Copywriter, advertising",Full-Time,15.2,2020-02-23,105606.74,17155.17,EMP00126,South Ann,Philippines,3.2,77,4.2,10,4,Active,79.17,100.0,64.87,51.61,15.26,89.58,12.44,4.8,1,0,Medium
EMP00137,Karen,Norris,Female,25,D007,Plant breeder/geneticist,Full-Time,9.1,2025-09-29,127250.2,2786.85,EMP00127,North Carolynview,Canada,3.7,48,3.5,14,0,Active,65.09,63.94,54.37,59.99,33.8,64.52,18.16,4.5,0,0,Medium
EMP00138,Kayla,Bond,Male,33,D006,"Scientist, water quality",Full-Time,17.0,2020-03-12,104340.62,9042.36,EMP00128,Wilcoxburgh,British Indian Ocean Territory (Chagos Archipelago),3.5,92,3.6,14,3,Active,95.05,83.26,69.07,45.61,1.43,89.15,22.73,4.3,1,0,Medium
EMP00139,Roberto,Barnett,Male,41,D005,Medical illustrator,Full-Time,17.5,2020-01-22,111076.91,8724.39,EMP00129,Ramirezton,Slovakia (Slovak Republic),2.6,68,2.0,7,0,Exited,73.93,59.1,76.73,61.88,30.31,66.52,73.06,2.5,0,1,Medium
EMP00140,Brenda,Hale,Male,24,D001,Commercial horticulturist,Full-Time,9.1,2025-11-20,111196.92,12559.97,EMP00130,Stewartland,Tokelau,4.3,5,4.5,12,4,Active,64.53,86.25,96.21,49.56,34.49,75.39,31.11,4.3,1,0,Medium
EMP00141,Nicole,Mitchell,Male,23,D012,Radio producer,Full-Time,4.4,2025-06-29,94855.74,15245.43,EMP00131,New David,Kyrgyz Republic,4.3,119,4.2,10,3,Active,81.9,68.97,57.04,79.79,11.15,75.44,9.51,4.2,1,0,High
EMP00142,Stacy,Cooper,Male,32,D014,Therapeutic radiographer,Full-Time,8.0,2020-12-28,100263.57,15723.28,EMP00132,Patricktown,Jordan,2.7,92,2.3,11,0,Exited,56.1,58.77,66.12,63.96,43.02,57.44,80.32,1.6,0,1,High
EMP00143,Gail,Vasquez,Female,36,D014,"Programmer, systems",Full-Time,12.2,2025-12-05,105258.25,6546.23,EMP00133,South Amy,Syrian Arab Republic,4.3,118,4.1,12,3,Active,91.16,79.11,65.47,44.84,15.41,85.13,23.28,4.8,1,0,Low
EMP00144,Virginia,Bradley,Male,23,D003,"Engineer, aeronautical",Full-Time,2.8,2024-10-22,79238.21,6069.79,EMP00134,East Leehaven,Namibia,3.7,3,3.9,6,4,Active,40.43,48.94,61.35,71.49,51.99,44.69,26.0,3.9,0,0,Medium
EMP00145,Norman,Hodge,Female,35,D011,Politician's assistant,Full-Time,10.7,2018-12-30,61509.55,6233.86,EMP00135,Lake Rebeccaside,Tajikistan,3.3,67,3.6,12,3,Exited,69.71,75.07,64.76,31.95,26.02,72.39,85.78,1.7,0,1,Low
EMP00146,Sydney,Taylor,Male,44,D005,Quarry manager,Full-Time,21.5,2016-11-26,141474.71,16308.57,EMP00136,Amandafort,Japan,3.5,14,3.6,14,0,Active,75.22,87.14,49.9,51.37,16.94,81.18,26.97,5.0,1,0,Medium
EMP00147,Katherine,Wilson,Female,36,D013,Systems analyst,Full-Time,15.9,2022-12-31,144337.78,12532.0,EMP00137,Smithfort,South Georgia and the South Sandwich Islands,4.3,2,4.2,3,4,Active,72.96,91.69,88.04,69.7,28.27,82.32,24.45,3.4,1,0,Medium
EMP00148,Christopher,Meyer,Female,26,D010,Trading standards officer,Full-Time,4.6,2026-07-05,91481.95,2267.61,EMP00138,Anthonyborough,Azerbaijan,3.7,25,3.8,11,0,Active,60.22,61.82,69.94,47.75,40.01,61.02,35.94,3.4,0,0,Medium
EMP00149,Johnny,Wolfe,Female,22,D009,Art therapist,Full-Time,4.0,2025-07-21,84585.9,8501.66,EMP00139,Port Leah,Vietnam,3.7,1,4.2,13,0,Active,47.0,70.45,69.86,44.84,41.75,58.73,30.16,4.6,0,0,Medium
EMP00150,Christopher,Williams,Male,48,D002,Chemical engineer,Full-Time,20.6,2017-05-01,163832.94,27187.91,EMP00140,West Phillip,Denmark,3.3,107,2.4,4,0,Exited,100.0,69.45,66.0,39.45,0.0,84.72,92.58,2.1,1,1,Medium
EMP00151,John,Johnson,Female,36,D014,"Accountant, chartered management",Full-Time,14.6,2020-12-08,89365.36,13196.98,EMP00141,Monroefort,Martinique,3.3,88,3.7,5,0,Active,81.37,82.87,45.45,85.7,13.96,82.12,29.07,3.6,1,0,Low
EMP00152,Maria,Hall,Female,22,D009,"Conservator, museum/gallery",Full-Time,7.2,2019-06-28,95289.52,9211.37,EMP00142,Kerrifurt,Trinidad and Tobago,2.9,72,2.3,11,3,Exited,55.56,57.34,80.72,55.89,33.56,56.45,74.37,2.1,0,1,High
EMP00153,Crystal,Carr,Male,44,D017,"Research officer, trade union",Part-Time,20.1,2017-08-12,144742.82,25853.44,EMP00143,North Kathryn,Dominica,2.9,58,2.3,4,3,Exited,76.5,72.14,75.85,50.11,24.1,74.32,94.25,2.6,0,1,Medium
EMP00154,Clifford,Anderson,Male,32,D001,Camera operator,Contract,11.9,2021-06-03,122422.85,12750.58,EMP00144,Stricklandland,Eritrea,3.7,78,3.6,7,0,Active,73.14,82.45,100.0,71.98,29.73,77.8,14.5,4.3,1,0,Medium
EMP00155,Noah,Carter,Male,37,D011,Training and development officer,Full-Time,11.5,2020-01-03,111709.64,14144.39,EMP00145,Whitechester,Liechtenstein,3.9,94,4.3,14,0,Active,75.88,79.19,86.05,60.47,22.47,77.54,19.56,3.5,1,0,Low
EMP00156,Matthew,Peters,Male,35,D018,Barrister,Contract,8.9,2021-03-16,101993.36,14196.52,EMP00146,Navarrohaven,Switzerland,4.1,14,5.0,13,1,Active,65.24,100.0,95.58,54.88,32.97,82.62,36.62,4.1,1,0,Medium
EMP00157,Cassandra,Randall,Prefer not to say,35,D008,Web designer,Full-Time,12.9,2017-06-29,88836.59,4605.85,EMP00147,Jonesbury,Malta,2.5,108,1.8,13,0,Exited,69.46,47.85,77.14,55.77,26.03,58.66,95.24,2.3,0,1,Low
EMP00158,Taylor,Acevedo,Male,34,D016,Intelligence analyst,Full-Time,10.1,2024-07-02,105734.44,11558.6,EMP00148,Port Anna,Jersey,4.0,82,3.9,2,3,Active,74.39,60.01,56.29,49.37,20.71,67.2,38.92,3.2,0,0,High
EMP00159,Marcus,Meza,Female,43,D006,Conference centre manager,Full-Time,20.1,2016-09-24,121231.46,23199.6,EMP00149,Port Amanda,Canada,4.5,102,5.0,11,4,Active,100.0,94.62,43.38,59.96,0.0,97.31,19.68,4.9,1,0,Medium
EMP00160,Angela,Schroeder,Female,40,D003,Acupuncturist,Full-Time,18.9,2017-09-21,144991.48,3002.08,EMP00150,North Sheena,Ireland,3.2,108,2.6,2,4,Active,87.31,66.83,55.66,72.66,24.59,77.07,23.52,3.4,1,0,Low
EMP00161,Jane,Lee,Female,41,D018,Emergency planning/management officer,Full-Time,15.7,2023-03-15,134617.75,22988.71,EMP00151,Lake Lauren,Falkland Islands (Malvinas),4.1,4,4.5,3,0,Active,72.53,100.0,54.08,71.58,40.47,86.26,22.46,3.0,1,0,Medium
EMP00162,Shannon,Brewer,Female,29,D014,"Solicitor, Scotland",Full-Time,6.2,2021-03-16,97620.47,4620.52,EMP00152,West Gail,Jamaica,2.7,82,3.0,9,3,Exited,56.31,44.6,72.54,67.44,40.54,50.46,82.94,2.3,0,1,Medium
EMP00163,Christina,Gilmore,Male,42,D008,"Programme researcher, broadcasting/film/video",Full-Time,17.1,2022-09-20,93367.28,4749.98,EMP00153,Turnerview,Solomon Islands,3.4,59,2.6,6,0,Active,77.9,47.49,40.96,72.26,29.7,62.69,13.05,3.2,0,0,Medium
EMP00164,Cody,Steele,Male,32,D016,"Designer, interior/spatial",Full-Time,11.1,2018-06-05,65825.91,12719.67,EMP00154,Sandersview,Belize,3.1,12,3.2,11,1,Exited,47.19,48.25,85.97,65.66,49.91,47.72,71.49,1.4,0,1,Medium
EMP00165,Gabriela,House,Male,40,D016,Chiropractor,Full-Time,21.0,2016-11-30,125519.71,6181.96,EMP00155,Chavezmouth,Saint Helena,3.8,51,3.6,5,2,Active,88.54,68.69,54.1,60.51,8.29,78.62,8.61,4.2,1,0,Medium
EMP00166,Brittney,Hale,Male,25,D014,"Conservation officer, historic buildings",Part-Time,6.6,2021-07-26,98189.7,12468.87,EMP00156,South Kenneth,Indonesia,4.7,64,5.0,12,3,Active,73.55,85.09,100.0,63.66,21.78,79.32,11.41,3.3,1,0,Medium
EMP00167,Emma,Nelson,Male,40,D014,Company secretary,Full-Time,12.7,2023-03-02,92900.78,9462.8,EMP00157,Port Jonathan,British Indian Ocean Territory (Chagos Archipelago),4.3,6,4.8,10,1,Active,66.24,100.0,76.51,83.86,35.87,83.12,23.09,3.0,1,0,High
EMP00168,Anthony,Brown,Male,38,D004,Medical secretary,Full-Time,19.9,2020-07-10,112578.83,20733.12,EMP00158,Justinberg,Greenland,3.0,61,2.9,14,3,Exited,75.96,64.16,65.98,61.0,26.75,70.06,90.1,1.9,0,1,Low
EMP00169,William,Nielsen,Female,45,D019,Call centre manager,Full-Time,14.9,2023-01-25,130445.85,2534.86,EMP00159,Lake Stevenburgh,Pakistan,4.1,81,3.2,2,0,Active,80.98,70.05,54.63,46.54,24.41,75.51,28.61,4.8,1,0,High
EMP00170,Cesar,Freeman,Male,38,D004,"Teacher, music",Part-Time,7.7,2025-03-29,84763.21,8156.19,EMP00160,New Deniseland,Oman,3.2,79,3.5,13,2,Active,59.81,60.67,43.55,70.64,41.1,60.24,37.46,3.6,0,0,Low
EMP00171,Howard,Cannon,Female,45,D013,Architectural technologist,Full-Time,21.0,2018-04-14,112932.98,22358.04,EMP00161,Port Amanda,Austria,2.6,61,3.3,9,0,Active,86.15,88.88,64.92,51.59,16.05,87.52,23.75,3.8,1,0,Medium
EMP00172,Joshua,Wallace,Female,34,D015,Graphic designer,Full-Time,10.2,2021-12-16,62580.71,12457.31,EMP00162,West Samantha,Bangladesh,5.0,56,4.7,14,4,Active,86.46,88.03,60.5,83.85,15.47,87.25,18.75,3.1,1,0,Medium
EMP00173,Annette,Foster,Male,36,D018,Management consultant,Full-Time,15.8,2024-11-01,161494.81,29366.24,EMP00163,New Albert,Martinique,3.8,51,3.2,7,3,Active,78.12,67.87,53.65,83.75,20.88,72.99,11.95,3.2,0,0,Medium
EMP00174,Laurie,Russell,Female,26,D010,Museum/gallery exhibitions officer,Full-Time,4.5,2025-08-20,76576.76,4715.21,EMP00164,Port Emilyburgh,Isle of Man,4.3,76,4.4,8,0,Active,73.36,79.18,96.4,65.94,25.91,76.27,6.82,3.8,1,0,Low
EMP00175,Amanda,Robinson,Female,35,D007,Dramatherapist,Full-Time,14.8,2018-02-01,91893.34,10332.69,EMP00165,West Johnfurt,Angola,4.0,76,4.1,13,2,Active,90.56,92.78,64.01,51.32,2.67,91.67,29.2,4.4,1,0,Low
EMP00176,Jennifer,Taylor,Female,28,D012,Industrial/product designer,Full-Time,8.0,2019-10-06,91136.97,7428.01,EMP00166,Anthonystad,Guadeloupe,5.0,91,4.8,10,4,Active,96.67,80.07,62.6,68.35,7.83,88.37,11.48,3.0,1,0,High
EMP00177,Jon,Roy,Female,45,D005,Geoscientist,Full-Time,20.9,2019-12-22,115479.67,18513.35,EMP00167,Warrenchester,American Samoa,4.1,33,5.0,12,0,Active,92.85,99.59,84.31,56.49,7.71,96.22,9.66,3.2,1,0,High
EMP00178,David,Petty,Female,39,D019,Pensions consultant,Full-Time,13.6,2025-02-08,99322.77,1625.46,EMP00168,North Saraburgh,Dominica,4.4,47,5.0,2,0,Active,90.04,85.79,59.33,84.72,11.25,87.92,26.18,3.5,1,0,Medium
EMP00179,Zachary,Meyer,Female,38,D018,"Education officer, museum",Full-Time,16.8,2024-05-19,142090.23,7913.02,EMP00169,East Christopher,Greece,3.0,88,2.9,9,1,Active,80.4,58.03,78.2,70.68,23.25,69.22,28.23,4.1,0,0,Low
EMP00180,Gordon,Gonzalez,Male,38,D003,Dentist,Full-Time,15.0,2026-02-16,89081.92,16362.79,EMP00170,Deanport,Antigua and Barbuda,4.7,108,3.9,6,3,Active,99.82,83.18,54.21,36.61,2.07,91.5,19.42,3.1,1,0,Medium
EMP00181,Shannon,Rodriguez,Female,31,D019,Animal technologist,Full-Time,14.8,2016-12-15,72630.18,14062.76,EMP00171,West Patriciaville,Turks and Caicos Islands,3.8,35,3.4,7,3,Exited,73.28,67.48,48.21,66.43,20.63,70.38,80.8,2.9,0,1,Medium
EMP00182,Melissa,Hinton,Non-Binary,32,D018,Chief Marketing Officer,Full-Time,14.8,2017-04-08,103846.34,9551.16,EMP00172,Danamouth,Svalbard & Jan Mayen Islands,3.1,49,2.8,13,3,Exited,68.02,75.31,77.11,78.89,28.39,71.67,78.18,2.1,0,1,Medium
EMP00183,Bill,Ware,Male,28,D009,"Nurse, adult",Full-Time,5.9,2020-10-19,68764.17,7854.08,EMP00173,Heatherberg,Turkey,4.9,48,4.2,9,4,Exited,78.23,56.04,64.18,59.08,23.36,67.13,78.77,1.5,0,1,Medium
EMP00184,Carolyn,Petersen,Female,26,D007,Legal secretary,Full-Time,7.2,2025-08-06,119348.71,23736.65,EMP00174,Hendersonchester,Saint Martin,1.5,39,1.2,3,4,Exited,37.94,38.27,77.46,64.74,59.64,38.1,71.95,2.7,0,1,Medium
EMP00185,Ronald,Johnson,Male,38,D012,"Physicist, medical",Full-Time,15.0,2021-10-11,125678.63,20495.95,EMP00175,Lake Lisafort,Saudi Arabia,3.9,100,3.2,7,2,Active,86.11,88.7,62.51,56.6,14.01,87.4,28.14,3.2,1,0,Medium
EMP00186,Gloria,Avery,Female,31,D008,Orthoptist,Full-Time,6.1,2022-04-07,101270.08,13165.04,EMP00176,Olsenshire,Nigeria,2.4,118,2.8,9,1,Active,56.75,43.3,52.58,69.94,44.32,50.03,38.9,4.4,0,0,Low
EMP00187,Tanya,Williams,Female,32,D020,"Engineer, water",Full-Time,6.4,2024-12-04,84155.91,10240.63,EMP00177,Port John,American Samoa,3.5,79,4.0,9,1,Active,63.75,71.15,79.58,75.21,33.76,67.45,8.53,4.0,0,0,Low
EMP00188,Chase,Beasley,Female,27,D016,Fashion designer,Full-Time,7.9,2023-04-14,49726.18,2722.94,EMP00178,Port Mark,Zimbabwe,3.7,21,3.8,7,1,Active,45.45,57.21,82.65,64.75,52.28,51.33,13.84,4.1,0,0,Medium
EMP00189,Timothy,Lowe,Male,39,D008,Town planner,Full-Time,12.6,2019-04-06,103648.98,11864.45,EMP00179,Rebeccatown,Palau,3.6,43,3.7,9,0,Exited,63.61,80.92,82.31,58.29,45.55,72.26,76.81,2.8,0,1,Low
EMP00190,John,Carter,Female,32,D017,"Engineer, petroleum",Part-Time,13.7,2016-11-26,119511.27,2309.54,EMP00180,New Josephmouth,Luxembourg,2.8,15,2.4,9,4,Exited,55.0,64.59,93.74,85.88,41.47,59.79,89.83,1.9,0,1,High
EMP00191,Paul,Hull,Male,35,D018,Manufacturing engineer,Full-Time,13.0,2022-06-28,83918.26,6069.33,EMP00181,Longfurt,Martinique,3.3,67,2.6,1,1,Active,71.07,59.08,65.61,64.01,28.92,65.07,35.03,4.3,0,0,Low
EMP00192,Julie,Martinez,Male,25,D004,Animator,Contract,7.5,2022-07-30,118639.79,20574.45,EMP00182,South Mistyburgh,Singapore,3.9,30,3.6,4,2,Active,58.11,51.16,61.19,77.41,41.13,54.63,18.41,3.8,0,0,Medium
EMP00193,Desiree,Montoya,Male,35,D012,"Scientist, research (maths)",Full-Time,10.6,2022-08-21,103675.92,12903.96,EMP00183,Brianchester,Iraq,4.0,68,4.0,12,3,Active,74.63,77.49,61.23,77.97,14.29,76.06,37.14,4.5,1,0,Low
EMP00194,Gregory,Mejia,Male,33,D017,"Designer, furniture",Full-Time,13.1,2021-09-25,101272.98,12891.21,EMP00184,Cameronborough,Bangladesh,3.6,8,3.9,1,4,Active,68.96,72.23,91.56,47.1,29.15,70.6,16.95,3.5,0,0,High
EMP00195,Nicholas,Kane,Male,37,D003,Holiday representative,Full-Time,7.6,2020-08-10,111983.11,4672.1,EMP00185,New Kurtfort,Zambia,2.9,47,3.4,14,0,Exited,52.51,71.19,70.28,81.99,45.82,61.85,86.66,1.4,0,1,Low
EMP00196,Kevin,Harris,Male,23,D014,Energy engineer,Full-Time,2.3,2025-02-12,63339.78,5480.11,EMP00186,Lake Henry,Tanzania,3.7,24,3.1,13,2,Active,44.03,47.58,52.61,60.87,54.58,45.8,31.68,4.1,0,0,Low
EMP00197,Jeffrey,Haney,Male,34,D004,"Conservator, museum/gallery",Full-Time,13.1,2021-04-14,109973.36,8261.62,EMP00187,Richardsonberg,Bhutan,2.8,31,2.8,1,0,Exited,55.88,61.06,60.93,55.13,48.98,58.47,76.88,1.2,0,1,High
EMP00198,Michelle,Lewis,Prefer not to say,42,D015,Music therapist,Full-Time,18.9,2017-08-24,92306.48,12372.56,EMP00188,West Cynthia,Qatar,3.3,100,3.7,1,3,Active,100.0,83.77,87.88,44.38,0.83,91.89,30.63,4.7,1,0,Medium
EMP00199,Brandy,Sweeney,Female,32,D014,"Conservation officer, historic buildings",Full-Time,11.4,2020-12-22,96359.35,4945.72,EMP00189,Woodstad,Timor-Leste,1.9,22,1.2,6,1,Exited,43.86,25.0,90.95,59.88,58.83,34.43,75.71,2.4,0,1,Medium
EMP00200,Trevor,Lowe,Female,35,D012,IT trainer,Full-Time,10.1,2023-03-06,100213.19,8806.18,EMP00190,Rubenland,Equatorial Guinea,4.0,5,3.4,11,3,Active,55.36,54.97,76.35,82.69,39.89,55.17,5.96,4.6,0,0,Low
EMP00201,Jennifer,James,Female,37,D015,Financial adviser,Full-Time,17.6,2017-02-03,138812.36,550.99,EMP00191,Port Donna,Angola,3.3,51,4.0,14,0,Active,81.37,100.0,67.33,92.58,21.45,90.68,16.7,4.7,1,0,Low
EMP00202,Lindsey,Arroyo,Female,30,D019,Solicitor,Full-Time,5.1,2026-01-12,102719.51,15779.28,EMP00192,East Kathleenside,Poland,3.1,48,3.3,10,2,Active,48.26,60.48,55.05,46.82,48.29,54.37,12.04,4.4,0,0,Medium
EMP00203,Stacy,Hicks,Female,26,D016,"Chemist, analytical",Full-Time,6.2,2021-05-11,86446.34,2925.3,EMP00193,Joanchester,Kyrgyz Republic,3.5,74,2.6,10,4,Exited,60.4,50.49,74.37,65.88,35.61,55.44,93.13,2.9,0,1,Medium
