candidate_id,requisition_id,first_name,last_name,experience_years,status
CAND00459,REQ12971,Pamela,Jenkins,5.1,Rejected
CAND00460,REQ03626,Laura,Perez,8.3,Rejected
CAND00461,REQ16376,Jeffrey,Morales,5.4,Rejected
CAND00462,REQ18881,George,Cole,12.0,Hired
CAND00463,REQ05210,Jose,Stout,17.8,Rejected
CAND00464,REQ10474,Brian,Leach,4.3,Interviewing
CAND00465,REQ18237,Lance,Williams,14.4,Offer Extended
CAND00466,REQ14401,Nathan,Willis,3.2,Rejected
CAND00467,REQ20872,Logan,Tanner,11.1,Hired
CAND00468,REQ10411,William,Richards,19.5,Interviewing
CAND00469,REQ05158,Mary,Anderson,19.9,Rejected
CAND00470,REQ06776,Krystal,Wells,15.0,Rejected
CAND00471,REQ22759,Jeffrey,Travis,4.8,Rejected
CAND00472,REQ03642,Richard,Sanchez,12.5,Rejected
CAND00473,REQ17192,Mark,Charles,10.2,Rejected
CAND00474,REQ14616,Katherine,Ponce,8.0,Interviewing
CAND00475,REQ12265,Randy,White,1.9,Hired
CAND00476,REQ24410,Ricky,Davis,9.9,Rejected
CAND00477,REQ05489,Lauren,Armstrong,19.3,Rejected
CAND00478,REQ15701,Richard,Jackson,8.4,Rejected
CAND00479,REQ10932,Rhonda,Carlson,19.6,Interviewing
CAND00480,REQ04963,Andrea,Smith,2.6,Rejected
CAND00481,REQ02951,Kelly,Morse,6.0,Rejected
CAND00482,REQ05650,Michael,Mcgrath,16.1,Interviewing
CAND00483,REQ02486,Anthony,Estrada,12.2,Interviewing
CAND00484,REQ22359,Dawn,Fisher,4.8,Rejected
CAND00485,REQ01112,Steven,Hoffman,4.9,Rejected
CAND00486,REQ19783,Amy,Hays,6.6,Offer Extended
CAND00487,REQ15590,Jason,Buckley,3.9,Rejected
CAND00488,REQ17168,Kayla,Cooper,6.6,Interviewing
CAND00489,REQ01978,Caroline,Schneider,5.5,Rejected
CAND00490,REQ21934,Rachel,Martin,2.8,Rejected
CAND00491,REQ18979,Michael,Bennett,1.4,Interviewing
CAND00492,REQ01865,Kelly,Roberts,3.6,Rejected
CAND00493,REQ20240,Cody,Acosta,19.8,Rejected
CAND00494,REQ12531,Derek,Young,18.6,Rejected
CAND00495,REQ05372,David,Garner,12.5,Rejected
CAND00496,REQ13844,Michael,Dodson,5.0,Rejected
CAND00497,REQ00400,Christopher,Young,13.0,Rejected
CAND00498,REQ09534,Thomas,Good,7.4,Rejected
CAND00499,REQ13455,Shane,Williams,18.3,Rejected
CAND00500,REQ21521,John,Garcia,11.1,Rejected
CAND00501,REQ06653,Kyle,Wilson,14.7,Interviewing
CAND00502,REQ00589,Manuel,Harvey,10.6,Hired
CAND00503,REQ01429,Joseph,Robles,2.1,Interviewing
CAND00504,REQ00977,Ashley,Mitchell,5.5,Rejected
CAND00505,REQ07427,Tyler,Olsen,6.0,Rejected
CAND00506,REQ00525,Brenda,Ward,18.7,Rejected
CAND00507,REQ14945,Walter,Wells,12.0,Rejected
CAND00508,REQ05161,Jessica,Dixon,19.7,Interviewing
CAND00509,REQ21086,Sean,Smith,9.3,Rejected
CAND00510,REQ08102,Bethany,Campbell,0.1,Rejected
CAND00511,REQ02301,Brett,Leon,2.5,Rejected
CAND00512,REQ03199,Alyssa,Jones,3.5,Rejected
CAND00513,REQ09618,John,Drake,17.9,Rejected
CAND00514,REQ08243,Charles,Davis,3.4,Hired
CAND00515,REQ00465,Rhonda,Price,10.8,Rejected
CAND00516,REQ18457,Christopher,Lawson,3.5,Rejected
CAND00517,REQ02140,Mitchell,King,15.0,Rejected
CAND00518,REQ03501,Julie,Smith,7.4,Rejected
CAND00519,REQ22671,Charles,Waters,3.6,Rejected
CAND00520,REQ20768,Reginald,Espinoza,0.7,Offer Extended
CAND00521,REQ16068,Brooke,Kim,3.2,Rejected
CAND00522,REQ09009,Wesley,Kennedy,11.9,Rejected
CAND00523,REQ14369,Michelle,Stewart,2.6,Rejected
CAND00524,REQ15214,Anna,Brennan,10.4,Rejected
CAND00525,REQ18908,Deanna,Cowan,4.9,Rejected
CAND00526,REQ07337,Evan,Gentry,6.5,Rejected
CAND00527,REQ18331,George,Watts,16.2,Interviewing
CAND00528,REQ24734,Brian,Jackson,4.3,Interviewing
CAND00529,REQ08339,Manuel,Lowe,10.9,Offer Extended
CAND00530,REQ02788,Sergio,Moore,14.1,Rejected
CAND00531,REQ20124,Tammy,Faulkner,8.4,Rejected
CAND00532,REQ05918,William,Gross,8.8,Rejected
CAND00533,REQ00175,Brett,Duran,9.7,Interviewing
CAND00534,REQ24601,Renee,Jones,19.1,Rejected
CAND00535,REQ17749,Matthew,Thompson,2.8,Rejected
CAND00536,REQ06998,Crystal,Mitchell,19.1,Rejected
CAND00537,REQ18791,Chelsea,Miller,12.3,Interviewing
CAND00538,REQ12673,Ralph,Williams,11.8,Interviewing
CAND00539,REQ18772,Clinton,Smith,2.9,Interviewing
CAND00540,REQ04699,Ariel,Jones,0.5,Interviewing
CAND00541,REQ19216,Anna,Perez,15.1,Rejected
CAND00542,REQ15996,James,Williams,2.0,Interviewing
CAND00543,REQ04040,Ronald,Jenkins,0.2,Rejected
CAND00544,REQ21334,Derek,Spears,4.3,Rejected
CAND00545,REQ13218,Anthony,Anderson,7.0,Rejected
CAND00546,REQ17652,Julia,Turner,17.6,Rejected
CAND00547,REQ10653,Kenneth,Aguirre,14.3,Interviewing
CAND00548,REQ13969,Karen,Miller,4.4,Rejected
CAND00549,REQ01800,Sarah,Bailey,17.9,Rejected
CAND00550,REQ17987,Jeffrey,Williams,8.7,Rejected
CAND00551,REQ15147,Joshua,Oconnor,4.9,Rejected
CAND00552,REQ12405,Marie,Leonard,2.1,Rejected
CAND00553,REQ17370,Bridget,Robles,12.4,Rejected
CAND00554,REQ21419,Christopher,Jones,18.0,Rejected
CAND00555,REQ05168,Jack,Burke,1.4,Hired
CAND00556,REQ19450,James,Bolton,4.3,Interviewing
CAND00557,REQ14137,Candace,Moyer,1.2,Rejected
CAND00558,REQ05844,Joshua,Carrillo,16.8,Rejected
CAND00559,REQ17318,Pamela,Herring,13.3,Rejected
CAND00560,REQ17590,Brian,Rose,15.1,Interviewing
CAND00561,REQ08237,Robert,Ramirez,12.8,Offer Extended
CAND00562,REQ08421,Tara,Anderson,2.6,Offer Extended
CAND00563,REQ08757,Andre,Ray,16.2,Rejected
CAND00564,REQ13506,Jared,Pace,2.2,Interviewing
CAND00565,REQ08698,Amanda,Sullivan,10.6,Rejected
CAND00566,REQ15087,John,Sanchez,5.0,Rejected
CAND00567,REQ13113,Kimberly,Wilson,17.0,Rejected
CAND00568,REQ19600,Jerry,Marshall,18.0,Rejected
CAND00569,REQ10585,Tracy,Ward,13.7,Rejected
CAND00570,REQ10109,Christopher,Velazquez,13.0,Interviewing
CAND00571,REQ17399,Danielle,Chavez,9.0,Rejected
CAND00572,REQ02361,John,Vasquez,4.1,Rejected
CAND00573,REQ11051,Amanda,Russell,15.5,Rejected
CAND00574,REQ11708,Jamie,Johnson,6.3,Hired
CAND00575,REQ13354,Michael,Williams,5.6,Rejected
CAND00576,REQ09270,Ronald,Becker,0.1,Rejected
CAND00577,REQ06736,Melissa,Smith,6.9,Rejected
CAND00578,REQ20970,Beth,Pratt,20.0,Offer Extended
CAND00579,REQ16092,Joseph,Camacho,6.3,Rejected
CAND00580,REQ21241,Justin,Pineda,5.7,Rejected
CAND00581,REQ17516,Danielle,Stewart,12.4,Interviewing
CAND00582,REQ13793,Brandon,Richard,1.4,Rejected
CAND00583,REQ07100,Megan,Trujillo,16.4,Rejected
CAND00584,REQ23628,Arthur,Nunez,13.9,Rejected
CAND00585,REQ02860,Matthew,Todd,11.7,Rejected
CAND00586,REQ18023,Lynn,Hall,17.4,Rejected
CAND00587,REQ08537,Taylor,Thomas,14.6,Interviewing
CAND00588,REQ08447,Brandi,Davis,5.9,Interviewing
CAND00589,REQ21843,Haley,Oconnor,3.5,Rejected
CAND00590,REQ08842,Victor,Montes,1.8,Rejected
CAND00591,REQ10029,Travis,Adams,19.7,Rejected
CAND00592,REQ14235,Nicholas,White,5.0,Rejected
CAND00593,REQ09947,Joseph,Riggs,13.4,Rejected
CAND00594,REQ13707,Danny,Jones,3.4,Rejected
CAND00595,REQ11904,Troy,Collins,15.2,Rejected
CAND00596,REQ20447,Chelsea,Ford,3.4,Offer Extended
CAND00597,REQ05899,John,Gallegos,19.8,Hired
CAND00598,REQ10794,Olivia,Lee,15.4,Rejected
CAND00599,REQ16755,Shaun,Harris,2.1,Offer Extended
CAND00600,REQ02440,Jenna,Munoz,15.7,Offer Extended
CAND00601,REQ04497,Cynthia,Morrison,15.9,Offer Extended
CAND00602,REQ11401,Kendra,Williams,16.6,Interviewing
CAND00603,REQ07304,David,Murphy,7.8,Rejected
CAND00604,REQ09363,Anthony,Stevens,11.7,Rejected
CAND00605,REQ24277,Henry,Williams,12.9,Interviewing
CAND00606,REQ04466,Matthew,Davis,18.4,Rejected
CAND00607,REQ23876,Timothy,Leonard,2.7,Offer Extended
CAND00608,REQ13191,Ernest,Stephens,19.3,Hired
CAND00609,REQ23533,Tanner,Roth,4.3,Rejected
CAND00610,REQ20597,Kyle,Francis,1.4,Offer Extended
CAND00611,REQ12168,Michael,Murphy,9.2,Rejected
CAND00612,REQ24020,Mark,Lara,18.6,Rejected
CAND00613,REQ23759,Ryan,Morris,9.6,Rejected
CAND00614,REQ12123,David,Keller,13.8,Hired
CAND00615,REQ02133,Stephen,Gonzalez,7.6,Rejected
CAND00616,REQ14233,Kevin,Cruz,11.8,Rejected
CAND00617,REQ00942,Heidi,Rodriguez,7.9,Rejected
CAND00618,REQ22827,Aaron,Nelson,17.4,Rejected
CAND00619,REQ20732,Richard,Barnes,12.9,Rejected
CAND00620,REQ21132,Dylan,Lewis,17.1,Rejected
CAND00621,REQ22781,Lisa,Martinez,6.6,Rejected
CAND00622,REQ10721,Kaitlin,Smith,8.2,Rejected
CAND00623,REQ13598,Nicholas,Gross,17.0,Interviewing
CAND00624,REQ16827,Jared,Johnson,10.7,Rejected
CAND00625,REQ12880,Matthew,Lee,7.8,Interviewing
CAND00626,REQ13767,Ariana,Woods,13.8,Rejected
CAND00627,REQ22858,Paula,Davis,18.2,Rejected
CAND00628,REQ23450,Bobby,Morrison,13.8,Hired
CAND00629,REQ16029,Jeremy,Martin,13.3,Rejected
CAND00630,REQ15881,Brooke,Ramirez,11.2,Rejected
CAND00631,REQ06313,Alyssa,Reynolds,13.0,Interviewing
CAND00632,REQ06984,Cynthia,Lowery,16.4,Rejected
CAND00633,REQ21464,Christopher,Gomez,5.9,Rejected
CAND00634,REQ14862,Jeremy,Smith,19.6,Hired
CAND00635,REQ14976,Jamie,Ross,2.2,Rejected
CAND00636,REQ05219,Walter,Meyer,19.8,Rejected
CAND00637,REQ12674,Cynthia,Fernandez,0.8,Rejected
CAND00638,REQ10203,Caleb,Harris,10.0,Interviewing
CAND00639,REQ18917,Joshua,Delgado,15.4,Rejected
CAND00640,REQ08253,Daniel,Wright,7.6,Rejected
CAND00641,REQ07807,Douglas,Gonzalez,4.5,Rejected
CAND00642,REQ22124,Sharon,Trujillo,18.3,Offer Extended
CAND00643,REQ24140,John,Knapp,1.3,Hired
CAND00644,REQ22775,Paige,Levy,12.2,Hired
CAND00645,REQ22305,Mark,Mason,19.6,Rejected
CAND00646,REQ18161,Gregory,Gardner,0.5,Rejected
CAND00647,REQ06065,Julia,Martin,12.9,Interviewing
CAND00648,REQ23286,Todd,Smith,4.8,Rejected
CAND00649,REQ19779,Tina,Macdonald,8.1,Rejected
CAND00650,REQ04522,Molly,Campbell,9.0,Hired
CAND00651,REQ11074,James,Norton,16.9,Rejected
CAND00652,REQ06034,Joseph,Smith,12.1,Hired
CAND00653,REQ00081,Alexis,Rogers,16.5,Rejected
CAND00654,REQ14099,John,Jimenez,10.5,Rejected
CAND00655,REQ00269,Carolyn,Escobar,15.4,Rejected
CAND00656,REQ15762,Ronald,Kelly,4.3,Offer Extended
CAND00657,REQ21535,Jeremiah,Gonzales,1.2,Rejected
CAND00658,REQ07625,Thomas,Daniels,6.2,Rejected
CAND00659,REQ13807,David,Baldwin,12.6,Rejected
CAND00660,REQ08560,Scott,Carroll,7.0,Interviewing
CAND00661,REQ21333,Lori,Williams,12.4,Rejected
CAND00662,REQ05518,Jason,Navarro,5.1,Rejected
CAND00663,REQ22411,Steven,Morris,16.8,Rejected
CAND00664,REQ24516,Erica,Becker,11.7,Rejected
CAND00665,REQ03254,Kevin,Houston,14.4,Rejected
CAND00666,REQ06908,David,Woods,15.0,Offer Extended
CAND00667,REQ11595,Brandon,Lane,7.2,Rejected
CAND00668,REQ18927,John,Sellers,14.3,Rejected
CAND00669,REQ14954,Alexandria,Eaton,14.7,Rejected
CAND00670,REQ08038,Kelsey,Perkins,3.9,Interviewing
CAND00671,REQ12967,Brandi,Grant,12.8,Rejected
CAND00672,REQ14117,Heidi,Roberts,1.5,Rejected
CAND00673,REQ08975,Jenna,Knight,15.7,Interviewing
CAND00674,REQ03043,Blake,Washington,5.1,Rejected
CAND00675,REQ05516,William,Reid,3.9,Rejected
CAND00676,REQ02628,Jacob,Silva,4.8,Interviewing
CAND00677,REQ10714,Kathleen,Wilson,16.9,Rejected
CAND00678,REQ23095,Donald,Ortega,15.4,Rejected
CAND00679,REQ02537,Matthew,Smith,15.1,Offer Extended
CAND00680,REQ24567,Jacob,Harding,7.4,Interviewing
CAND00681,REQ16118,Sharon,Davis,4.4,Rejected
CAND00682,REQ00287,James,Porter,6.5,Rejected
CAND00683,REQ24669,Heather,Marsh,14.5,Rejected
CAND00684,REQ18169,Melissa,Gilmore,1.7,Rejected
CAND00685,REQ12775,Brian,Robinson,3.8,Rejected
CAND00686,REQ11958,Kevin,Ross,3.1,Rejected
CAND00687,REQ20384,Leslie,Mann,4.9,Interviewing
CAND00688,REQ05043,Danielle,Young,13.5,Rejected
CAND00689,REQ17585,Carol,Dodson,13.6,Rejected
CAND00690,REQ11987,Rebecca,Robinson,3.9,Rejected
CAND00691,REQ12320,Sara,Nicholson,14.3,Rejected
CAND00692,REQ20894,Angela,Martinez,6.4,Rejected
CAND00693,REQ24428,Kenneth,Adams,2.2,Interviewing
CAND00694,REQ19232,Elizabeth,Robinson,3.0,Rejected
CAND00695,REQ21876,Darrell,Villegas,19.0,Rejected
CAND00696,REQ19676,Kathy,Medina,2.6,Hired
CAND00697,REQ16762,Kevin,Perez,17.8,Offer Extended
CAND00698,REQ18490,Heather,Cooper,3.3,Rejected
CAND00699,REQ04140,Jeffrey,Johnson,1.0,Rejected
CAND00700,REQ14605,Autumn,Ramirez,13.5,Rejected
CAND00701,REQ04539,Bryan,Dunn,12.9,Rejected
CAND00702,REQ03550,Benjamin,Wheeler,17.5,Rejected
CAND00703,REQ22531,James,Alexander,2.4,Rejected
CAND00704,REQ21336,Heather,Hall,8.2,Rejected
CAND00705,REQ01528,Christian,Lowe,6.0,Hired
CAND00706,REQ23733,Daniel,Johnson,15.4,Rejected
CAND00707,REQ02360,Diane,Flowers,15.4,Rejected
CAND00708,REQ03237,David,Duffy,9.9,Rejected
CAND00709,REQ22870,Lori,Jones,9.8,Rejected
CAND00710,REQ06566,Meredith,Cooper,15.7,Rejected
CAND00711,REQ24942,Johnny,Garrison,6.1,Hired
CAND00712,REQ21469,Gloria,James,7.0,Rejected
CAND00713,REQ16085,Emily,Cherry,18.3,Rejected
CAND00714,REQ10414,Michelle,Turner,5.1,Rejected
CAND00715,REQ07872,Ian,King,2.1,Rejected
CAND00716,REQ09026,Leah,Taylor,2.5,Rejected
CAND00717,REQ07255,Richard,Smith,3.0,Rejected
CAND00718,REQ05896,Jack,Howard,16.5,Rejected
CAND00719,REQ11572,Mark,Cunningham,5.1,Rejected
CAND00720,REQ00875,Amanda,Cox,3.6,Rejected
CAND00721,REQ11486,Clifford,Brown,6.9,Interviewing
CAND00722,REQ08831,Michael,Taylor,7.5,Hired
CAND00723,REQ08312,Daniel,Beltran,2.8,Hired
CAND00724,REQ10963,Michael,Gonzales,10.8,Rejected
CAND00725,REQ13374,Brian,Moore,12.2,Hired
CAND00726,REQ12264,Derek,Ramos,12.8,Rejected
CAND00727,REQ03467,Rachel,King,1.9,Rejected
CAND00728,REQ03219,Lawrence,Mcneil,2.5,Hired
CAND00729,REQ03514,Theresa,Johnson,19.6,Hired
CAND00730,REQ18679,Donna,Adams,18.7,Interviewing
CAND00731,REQ12717,Maria,Thompson,0.6,Rejected
CAND00732,REQ14623,David,Simmons,1.7,Rejected
CAND00733,REQ13200,Melissa,Rodriguez,9.7,Rejected
CAND00734,REQ06498,Amber,Cooke,18.7,Interviewing
CAND00735,REQ02134,Michael,Cordova,13.0,Rejected
CAND00736,REQ09468,Steven,Brown,8.1,Rejected
CAND00737,REQ24441,Danielle,Hurst,19.6,Rejected
CAND00738,REQ23968,David,Cruz,18.0,Rejected
CAND00739,REQ14812,Blake,Lopez,8.1,Hired
CAND00740,REQ00296,Larry,Young,9.3,Hired
CAND00741,REQ22996,Kristy,King,5.6,Rejected
CAND00742,REQ07000,Kimberly,Little,13.6,Rejected
CAND00743,REQ01623,Kyle,Wiggins,10.9,Rejected
CAND00744,REQ11552,Tamara,Holt,16.0,Rejected
CAND00745,REQ16352,April,Sanchez,19.5,Hired
CAND00746,REQ22443,Ian,Mason,7.5,Rejected
CAND00747,REQ13447,Michelle,Krueger,16.1,Rejected
CAND00748,REQ18324,Donald,Durham,15.1,Rejected
CAND00749,REQ23810,Matthew,Peters,11.2,Rejected
CAND00750,REQ08031,Michael,Morris,7.3,Rejected
CAND00751,REQ11531,Rachel,Thomas,18.3,Rejected
CAND00752,REQ20259,Karen,Scott,5.0,Hired
CAND00753,REQ17189,Justin,Whitney,14.0,Interviewing
CAND00754,REQ06100,Nina,Patterson,1.3,Hired
CAND00755,REQ02974,Pamela,Hammond,7.3,Rejected
CAND00756,REQ07118,Dylan,Williams,14.0,Rejected
CAND00757,REQ15543,Michelle,Ruiz,3.6,Hired
CAND00758,REQ14790,Laura,Mitchell,7.8,Rejected
CAND00759,REQ11050,Ashley,Collier,15.2,Rejected
CAND00760,REQ02944,Erica,Harvey,0.3,Rejected
CAND00761,REQ16342,Amanda,Johnson,8.1,Interviewing
CAND00762,REQ04486,Kathleen,Smith,11.5,Rejected
CAND00763,REQ13766,Ryan,Williams,3.6,Rejected
CAND00764,REQ20424,Kevin,Villa,3.8,Interviewing
CAND00765,REQ07955,Yolanda,Osborne,18.2,Rejected
CAND00766,REQ01630,Lawrence,Tucker,17.7,Interviewing
CAND00767,REQ19202,Wayne,Scott,18.6,Rejected
CAND00768,REQ09318,Amanda,Gonzalez,13.3,Interviewing
CAND00769,REQ01013,Amanda,Knight,7.8,Hired
CAND00770,REQ17835,Lisa,Mason,4.1,Rejected
CAND00771,REQ21859,Katrina,Salazar,1.2,Hired
CAND00772,REQ06791,Erin,Ryan,14.7,Rejected
CAND00773,REQ16148,Cathy,Romero,8.1,Rejected
CAND00774,REQ01113,Tiffany,Lam,1.7,Rejected
CAND00775,REQ17226,Ryan,Guerra,3.0,Rejected
CAND00776,REQ18723,Kristy,Williams,11.8,Rejected
CAND00777,REQ02952,Scott,Jones,15.6,Rejected
CAND00778,REQ01465,Stephanie,Alexander,9.9,Rejected
CAND00779,REQ10296,Aaron,Garza,19.6,Rejected
CAND00780,REQ15580,Tara,Alvarado,14.0,Interviewing
CAND00781,REQ07389,Dennis,Wheeler,12.1,Interviewing
CAND00782,REQ10670,Benjamin,Bennett,4.3,Interviewing
CAND00783,REQ02041,Bruce,Smith,9.3,Rejected
CAND00784,REQ05494,Michelle,Jones,13.5,Rejected
CAND00785,REQ16230,Sarah,Anderson,5.4,Rejected
CAND00786,REQ22272,Mary,Vazquez,7.6,Rejected
CAND00787,REQ09837,Charles,Shaw,1.6,Interviewing
CAND00788,REQ14916,John,Gomez,4.8,Rejected
CAND00789,REQ20388,Richard,Ross,4.7,Hired
CAND00790,REQ20959,Daniel,Lewis,3.6,Rejected
CAND00791,REQ21818,Chad,Vance,6.5,Rejected
CAND00792,REQ04780,Kayla,Gonzalez,17.2,Rejected
CAND00793,REQ24477,Amber,Adkins,4.8,Interviewing
CAND00794,REQ19115,Marie,Peterson,0.1,Rejected
CAND00795,REQ02857,Jennifer,Webb,8.3,Rejected
CAND00796,REQ13305,Kimberly,Ross,5.9,Rejected
CAND00797,REQ06029,Brandon,Armstrong,15.5,Hired
CAND00798,REQ14737,Jacob,Lewis,2.4,Rejected
CAND00799,REQ07332,Michael,Clark,9.1,Rejected
CAND00800,REQ22196,Terri,Shannon,17.7,Offer Extended
CAND00801,REQ20501,Brian,Smith,17.4,Interviewing
CAND00802,REQ24809,Jody,Snyder,19.4,Rejected
CAND00803,REQ24270,Oscar,Hunt,8.9,Hired
CAND00804,REQ18635,Marissa,Henderson,17.8,Rejected
CAND00805,REQ20911,Lisa,Day,8.4,Rejected
CAND00806,REQ01446,Mary,Campbell,5.3,Rejected
CAND00807,REQ06886,Ralph,Petersen,11.5,Offer Extended
CAND00808,REQ03083,Bradley,Guerra,3.2,Rejected
CAND00809,REQ17632,Donna,Pace,5.9,Rejected
CAND00810,REQ12872,Theresa,Hernandez,16.0,Rejected
CAND00811,REQ23886,Manuel,Anderson,14.8,Rejected
CAND00812,REQ07702,Daniel,Mcdowell,3.2,Rejected
CAND00813,REQ12362,Patrick,Jones,0.7,Interviewing
CAND00814,REQ03640,Patrick,Dudley,18.0,Rejected
CAND00815,REQ16815,Alicia,Diaz,16.3,Rejected
CAND00816,REQ01449,Thomas,Turner,3.1,Rejected
CAND00817,REQ04889,Maria,Gonzalez,11.7,Rejected
CAND00818,REQ17802,Michael,Delgado,7.2,Hired
CAND00819,REQ23642,Donna,King,1.7,Rejected
CAND00820,REQ24358,Charles,Simmons,5.8,Rejected
CAND00821,REQ02884,Hannah,Boyer,10.3,Rejected
CAND00822,REQ16478,Michele,Washington,3.9,Rejected
CAND00823,REQ06326,Heather,Calhoun,11.3,Hired
CAND00824,REQ07159,Michelle,Rubio,13.2,Rejected
CAND00825,REQ23739,Joshua,Johnson,10.6,Interviewing
CAND00826,REQ05358,Jon,Martinez,4.4,Rejected
CAND00827,REQ17726,Megan,Riley,4.2,Hired
CAND00828,REQ13379,Curtis,White,10.7,Hired
CAND00829,REQ13728,Donald,Jones,11.7,Rejected
CAND00830,REQ15634,Christopher,Morgan,12.8,Rejected
CAND00831,REQ23927,Amber,Ford,0.4,Rejected
CAND00832,REQ21421,Lisa,Chavez,17.4,Hired
CAND00833,REQ06721,Christopher,Allen,2.8,Rejected
CAND00834,REQ06198,Jennifer,Warren,19.0,Hired
CAND00835,REQ14159,William,Allen,3.5,Rejected
CAND00836,REQ02570,Mary,Rodriguez,14.4,Rejected
CAND00837,REQ17812,Amanda,Winters,12.4,Rejected
CAND00838,REQ19865,Kara,Keith,12.9,Interviewing
CAND00839,REQ10497,Alexander,Walker,0.1,Rejected
CAND00840,REQ04134,Kelsey,Allen,5.0,Interviewing
CAND00841,REQ18729,Ashley,Craig,8.1,Rejected
CAND00842,REQ14596,Virginia,Reyes,6.5,Rejected
CAND00843,REQ00613,John,Knapp,8.7,Offer Extended
CAND00844,REQ18480,Jade,Ray,11.8,Rejected
CAND00845,REQ19862,William,Kent,3.2,Rejected
CAND00846,REQ20203,Nancy,Hicks,19.0,Rejected
CAND00847,REQ08274,Jimmy,Dawson,2.9,Rejected
CAND00848,REQ19692,Rebecca,Brown,0.5,Rejected
CAND00849,REQ13412,Melanie,Brewer,3.1,Rejected
CAND00850,REQ07673,Bethany,Gray,2.5,Rejected
CAND00851,REQ18655,Andrew,Rodriguez,2.6,Rejected
CAND00852,REQ18399,Paul,Bell,7.9,Rejected
CAND00853,REQ00588,Tracy,Kirk,11.4,Rejected
CAND00854,REQ19785,Matthew,Lee,13.3,Rejected
CAND00855,REQ11418,Andrea,Smith,19.3,Rejected
CAND00856,REQ16059,Amanda,Hawkins,5.7,Rejected
CAND00857,REQ21071,Lisa,Carson,8.2,Interviewing
CAND00858,REQ03818,John,Hull,17.7,Hired
CAND00859,REQ01681,Jeffrey,Carter,7.0,Rejected
CAND00860,REQ08830,Bradley,Wells,8.2,Interviewing
CAND00861,REQ06736,Kevin,Nguyen,10.5,Rejected
CAND00862,REQ10857,Jasmine,Franklin,6.0,Rejected
CAND00863,REQ13484,Robert,Hubbard,13.4,Interviewing
CAND00864,REQ06769,Theresa,Brandt,17.7,Rejected
CAND00865,REQ12650,Kurt,Waters,14.8,Rejected
CAND00866,REQ24498,Emily,Mendoza,4.7,Rejected
CAND00867,REQ23166,Robert,Nguyen,16.4,Rejected
CAND00868,REQ15337,Alan,Gillespie,1.4,Rejected
CAND00869,REQ17037,Gerald,Chen,16.5,Rejected
CAND00870,REQ10896,Ashley,Martin,7.0,Offer Extended
CAND00871,REQ12852,Brian,Russell,3.9,Rejected
CAND00872,REQ15867,Jackie,Oliver,11.5,Rejected
CAND00873,REQ01914,Michael,Miller,6.5,Offer Extended
CAND00874,REQ23118,Vanessa,Matthews,14.3,Hired
CAND00875,REQ14418,Angela,Stevens,12.2,Interviewing
CAND00876,REQ13738,Kristina,Price,9.5,Rejected
CAND00877,REQ01899,Matthew,Brown,6.6,Rejected
CAND00878,REQ11768,Rebecca,Bush,8.0,Rejected
CAND00879,REQ16487,Christopher,Mercer,9.7,Rejected
CAND00880,REQ19675,Kimberly,Austin,17.6,Rejected
CAND00881,REQ05891,Becky,Sosa,12.6,Rejected
CAND00882,REQ05393,Tyler,Ibarra,18.8,Rejected
CAND00883,REQ11672,Terry,Martin,9.8,Interviewing
CAND00884,REQ04886,Paul,Chambers,6.3,Rejected
CAND00885,REQ21067,Larry,Carlson,3.6,Rejected
CAND00886,REQ03998,Nicholas,Kerr,2.5,Interviewing
CAND00887,REQ24058,Ryan,Allison,11.9,Interviewing
CAND00888,REQ12978,Christopher,Lee,4.5,Interviewing
CAND00889,REQ05961,Judy,Wright,3.3,Rejected
CAND00890,REQ14884,Tara,Montgomery,8.2,Rejected
CAND00891,REQ23141,Tracy,Adams,5.3,Rejected
CAND00892,REQ16655,Amanda,Smith,0.8,Interviewing
CAND00893,REQ02387,Paige,Harris,17.0,Rejected
CAND00894,REQ13009,Christopher,French,3.8,Rejected
CAND00895,REQ15055,Robert,Bennett,1.3,Interviewing
CAND00896,REQ13828,Debra,Sanchez,6.5,Rejected
CAND00897,REQ22165,Amanda,Barber,0.5,Rejected
CAND00898,REQ06335,Jasmine,Garcia,3.6,Interviewing
CAND00899,REQ05415,Amanda,Holmes,17.0,Rejected
CAND00900,REQ21585,Erik,Miller,2.1,Hired
CAND00901,REQ10702,John,Hill,3.4,Interviewing
CAND00902,REQ10976,Taylor,Cannon,12.9,Rejected
CAND00903,REQ10968,Whitney,Bishop,1.5,Rejected
CAND00904,REQ23572,Tamara,Sullivan,10.5,Rejected
CAND00905,REQ00829,Amy,Phillips,4.4,Rejected
CAND00906,REQ09426,Amy,Richardson,11.6,Rejected
CAND00907,REQ24536,Willie,Tate,7.6,Hired
CAND00908,REQ12023,Kimberly,Edwards,11.9,Rejected
CAND00909,REQ16431,Miranda,Ferrell,14.7,Rejected
CAND00910,REQ16587,Franklin,White,19.5,Rejected
CAND00911,REQ01822,Christopher,Martin,20.0,Rejected
CAND00912,REQ02777,Brittany,Little,0.6,Rejected
CAND00913,REQ18358,Raymond,Rogers,3.0,Rejected
CAND00914,REQ11312,Joseph,Cervantes,6.1,Rejected
CAND00915,REQ01701,Kevin,Patterson,18.8,Interviewing
CAND00916,REQ10419,William,Hill,10.8,Rejected
CAND00917,REQ12665,Abigail,Moore,13.5,Offer Extended
CAND00918,REQ04753,Theodore,Martin,16.5,Rejected
